date,day_of_week,month,week_of_year,is_weekend,weather_type,holiday,month_period,before_holiday_flag,after_holiday_flag,product_name,target_units_sold,category,day,quarter,week_of_month,is_month_start,is_month_end,lag_1_units,lag_7_units,lag_14_units,lag_21_units,lag_28_units,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,rolling_median_7,rolling_median_14,trend_1_7,trend_7_14,weighted_recent
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Bulath vita,11.0,Other,31,1,5,No,Yes,0.0,14.0,15.0,14.0,23.0,9.666666666666666,13.428571428571429,15.928571428571429,8.243323416704024,9.57130555932105,15.0,16.5,-14.0,-1.0,5.7
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Chicken Curry,6.0,Meal,31,1,5,No,Yes,0.0,6.0,5.0,5.0,0.0,3.0,3.857142857142857,2.857142857142857,2.3401261667248803,2.2483204964917824,4.0,2.5,-6.0,1.0,2.3
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Cigarette,35.0,Other,31,1,5,No,Yes,0.0,41.0,35.0,36.0,41.0,27.333333333333332,32.857142857142854,38.714285714285715,15.30172726011212,15.706091769798068,37.0,37.5,-41.0,6.0,15.799999999999999
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Dal Curry,17.0,Meal,31,1,5,No,Yes,0.0,8.0,8.0,8.0,9.0,4.666666666666667,7.428571428571429,6.5,3.7352886036263584,3.3454906504588804,8.0,7.5,-8.0,0.0,3.2
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Egg Rotti,74.0,Meal,31,1,5,No,Yes,0.0,53.0,55.0,53.0,32.0,37.333333333333336,46.142857142857146,45.5,21.287152396289592,19.871703887302033,53.0,53.0,-53.0,-2.0,21.4
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Hoppers,16.0,Meal,31,1,5,No,Yes,0.0,47.0,44.0,49.0,25.0,20.666666666666668,23.0,29.928571428571427,15.695009822658044,20.79742693298782,24.0,29.0,-47.0,3.0,18.5
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Kahata,35.0,Hot Beverage,31,1,5,No,Yes,0.0,26.0,21.0,24.0,29.0,13.666666666666666,22.428571428571427,23.285714285714285,11.787806452108935,8.930746987696025,24.0,23.5,-26.0,5.0,9.9
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Plain Tea,100.0,Hot Beverage,31,1,5,No,Yes,0.0,66.5,60.5,79.5,88.0,61.333333333333336,72.35714285714286,78.71428571428571,35.364429263638044,28.373683829667485,81.0,78.75,-66.5,6.0,26.0
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Roast bread,25.0,Meal,31,1,5,No,Yes,14.0,25.0,24.0,21.0,24.0,19.333333333333332,21.0,19.928571428571427,3.7859388972001584,6.955510109195504,22.0,22.0,-11.0,1.0,18.3
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Rolls,51.0,Snack,31,1,5,No,Yes,0.0,55.0,50.0,50.0,40.0,55.333333333333336,54.57142857142857,54.285714285714285,31.853085370479395,28.047839822013383,55.0,56.0,-55.0,5.0,21.5
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Roti,9.0,Meal,31,1,5,No,Yes,0.0,4.0,4.0,3.0,15.0,5.666666666666667,6.285714285714286,8.142857142857142,3.860668582611283,5.8290669903529135,6.0,7.0,-4.0,0.0,1.6
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Soft drinks,32.0,Cold Beverage,31,1,5,No,Yes,15.0,31.0,33.0,31.0,29.0,20.666666666666668,27.428571428571427,28.642857142857142,12.20460490767237,13.981345499558403,26.0,28.5,-16.0,-2.0,21.599999999999998
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,String Hoppers,133.0,Meal,31,1,5,No,Yes,0.0,88.0,103.0,101.0,76.0,40.333333333333336,63.857142857142854,63.07142857142857,39.16813573739318,34.72632405564381,70.0,70.0,-88.0,-15.0,36.7
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Tea,19.0,Hot Beverage,31,1,5,No,Yes,0.0,28.0,28.0,30.0,15.0,12.333333333333334,18.142857142857142,19.714285714285715,8.706866474772859,7.053952208389395,19.0,20.0,-28.0,0.0,11.200000000000001
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Ulundu Wade,68.0,Snack,31,1,5,No,Yes,0.0,44.0,51.0,57.0,45.0,41.666666666666664,47.714285714285715,49.357142857142854,27.63279624959131,28.475649902375142,45.0,48.0,-44.0,-7.0,18.3
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Vegitable Roti,26.0,Meal,31,1,5,No,Yes,0.0,12.0,15.0,14.0,9.0,9.333333333333334,14.571428571428571,17.285714285714285,8.40351400421559,7.4979850773244445,14.0,16.5,-12.0,-3.0,5.1
2026-03-31,Tuesday,3,14,No,Hot,No,end,No,No,Watter Bottle,3.0,Cold Beverage,31,1,5,No,Yes,0.0,0.0,2.0,0.0,5.0,4.333333333333333,3.5714285714285716,3.7857142857142856,4.035556254807296,3.2148351178816044,2.0,4.0,0.0,-2.0,0.2
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Bread,3.5,Meal,1,2,1,Yes,No,5.5,4.5,3.5,2.0,3.5,2.5,3.0,2.7857142857142856,1.8257418583505538,1.7836251515715638,2.5,2.5,1.0,1.0,4.999999999999999
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Breakfast,15.0,Meal,1,2,1,Yes,No,14.0,11.5,12.5,15.5,11.0,8.666666666666666,10.714285714285714,11.071428571428571,4.998809382052415,5.010976961620369,12.0,12.5,2.5,-1.0,13.1
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Bulath vita,17.0,Other,1,2,1,Yes,No,11.0,15.0,14.0,7.0,14.0,5.333333333333333,13.0,15.642857142857142,8.286535263104033,9.660443873041018,15.0,16.5,-4.0,1.0,12.5
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Chicken Curry,6.0,Meal,1,2,1,Yes,No,6.0,2.0,2.0,3.0,2.0,3.0,3.857142857142857,2.9285714285714284,2.3401261667248803,2.335817620458403,4.0,2.5,4.0,0.0,4.3999999999999995
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Cigarette,34.0,Other,1,2,1,Yes,No,35.0,40.0,31.0,35.0,39.0,27.0,32.0,38.714285714285715,14.933184523068125,15.706091769798068,36.0,37.5,-5.0,9.0,36.1
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Dal Curry,8.0,Meal,1,2,1,Yes,No,17.0,9.0,8.0,10.0,12.0,7.666666666666667,8.714285714285714,7.142857142857143,5.219012860502955,4.365197023611322,9.0,7.5,8.0,1.0,13.7
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Egg Rotti,60.0,Meal,1,2,1,Yes,No,74.0,58.0,55.0,41.0,57.0,46.0,49.142857142857146,46.857142857142854,23.751691669076067,21.176391582126534,55.0,53.0,16.0,3.0,67.3
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Hoppers,33.0,Meal,1,2,1,Yes,No,16.0,18.0,15.0,18.0,18.0,14.0,18.571428571428573,27.928571428571427,11.645559137243968,20.686168867569034,18.0,25.0,-2.0,3.0,16.5
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Kahata,20.0,Hot Beverage,1,2,1,Yes,No,35.0,23.0,23.0,25.0,23.0,17.333333333333332,23.714285714285715,24.285714285714285,12.69795634100603,9.425240836984733,24.0,24.0,12.0,0.0,30.2
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Plain Tea,83.5,Hot Beverage,1,2,1,Yes,No,100.0,81.0,75.0,61.0,84.5,56.833333333333336,77.14285714285714,81.53571428571429,36.681869142800316,28.387066587630166,86.0,83.5,19.0,6.0,91.8
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Roast bread,21.0,Meal,1,2,1,Yes,No,25.0,24.0,23.0,22.0,20.0,20.333333333333332,21.0,20.0,3.7859388972001584,7.005492350786135,22.0,22.0,1.0,1.0,24.5
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Rolls,64.0,Snack,1,2,1,Yes,No,51.0,51.0,60.0,87.0,50.0,53.333333333333336,54.0,54.357142857142854,31.8799832705937,28.03735733968891,51.0,56.0,0.0,-9.0,51.9
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Roti,5.0,Meal,1,2,1,Yes,No,9.0,6.0,5.0,14.0,8.0,5.666666666666667,7.0,8.5,3.8297084310253418,5.70761973829048,8.0,8.5,3.0,1.0,7.699999999999999
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Soft drinks,43.0,Cold Beverage,1,2,1,Yes,No,32.0,25.0,22.0,34.0,27.0,27.333333333333332,27.571428571428573,28.571428571428573,12.259107401671374,13.959911205989846,26.0,28.5,7.0,3.0,28.9
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,String Hoppers,67.0,Meal,1,2,1,Yes,No,133.0,70.0,70.0,160.0,70.0,52.666666666666664,70.28571428571429,65.21428571428571,46.75009549264503,38.1377635813771,70.0,70.0,63.0,0.0,107.8
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Tea,34.0,Hot Beverage,1,2,1,Yes,No,19.0,19.0,20.0,19.0,22.0,12.333333333333334,16.857142857142858,19.071428571428573,7.60325744727373,6.638631528517639,19.0,20.0,0.0,-1.0,19.1
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Ulundu Wade,108.0,Snack,1,2,1,Yes,No,68.0,30.0,37.0,36.0,44.0,49.333333333333336,51.142857142857146,50.57142857142857,28.568214104890355,28.910243821216692,59.0,52.0,38.0,-7.0,53.5
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Vegitable Roti,19.0,Meal,1,2,1,Yes,No,26.0,14.0,18.0,19.0,16.0,14.0,16.571428571428573,18.071428571428573,9.306935457982265,7.809897918315281,16.0,17.5,12.0,-4.0,21.6
2026-04-01,Wednesday,4,14,No,Rainy,No,start,No,No,Watter Bottle,5.0,Cold Beverage,1,2,1,Yes,No,3.0,6.0,7.0,7.0,9.0,4.666666666666667,4.0,3.857142857142857,3.7416573867739418,3.183059555187136,3.0,4.0,-3.0,-1.0,4.3
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Bread,5.0,Meal,2,2,1,No,No,3.5,2.5,6.0,2.0,1.5,3.0,2.857142857142857,2.7857142857142856,1.7251638983558855,1.7836251515715638,2.5,2.5,1.0,-3.5,3.45
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Breakfast,11.5,Meal,2,2,1,No,No,15.0,12.5,14.5,16.5,13.0,13.666666666666666,11.214285714285714,11.25,5.258779507144401,5.109380513405635,12.5,12.5,2.5,-2.0,14.2
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Bulath vita,23.0,Other,2,2,1,No,No,17.0,18.0,29.0,33.0,25.0,9.333333333333334,13.285714285714286,15.857142857142858,8.40068024456523,9.654470011802363,17.0,17.5,-1.0,-11.0,18.5
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Chicken Curry,2.0,Meal,2,2,1,No,No,6.0,6.0,2.0,4.0,7.0,4.0,4.428571428571429,3.2142857142857144,2.2990681342044414,2.455091144432835,6.0,3.0,0.0,4.0,5.6
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Cigarette,60.0,Other,2,2,1,No,No,34.0,37.0,63.0,44.0,50.0,23.0,31.142857142857142,38.92857142857143,14.56512468682842,15.612934902308925,35.0,37.5,-3.0,-26.0,37.8
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Dal Curry,5.0,Meal,2,2,1,No,No,8.0,9.0,4.0,9.0,6.0,8.333333333333334,8.571428571428571,7.142857142857143,5.223572942509207,4.365197023611322,8.0,7.5,-1.0,5.0,7.9
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Egg Rotti,70.0,Meal,2,2,1,No,No,60.0,45.0,53.0,59.0,60.0,44.666666666666664,49.42857142857143,47.214285714285715,23.887633780243867,21.365603454829216,55.0,53.0,15.0,-8.0,54.8
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Hoppers,62.0,Meal,2,2,1,No,No,33.0,10.0,73.0,17.0,40.0,16.333333333333332,20.714285714285715,29.214285714285715,12.841524905740785,20.37788609640955,24.0,29.0,23.0,-63.0,30.1
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Kahata,21.0,Hot Beverage,2,2,1,No,No,20.0,38.0,29.0,29.0,29.0,18.333333333333332,23.285714285714285,24.071428571428573,12.776466461353674,9.490596850115825,24.0,24.0,-18.0,9.0,26.299999999999997
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Plain Tea,120.5,Hot Beverage,2,2,1,No,No,83.5,89.0,109.5,105.0,78.5,61.166666666666664,77.5,82.14285714285714,36.73780976959118,28.327364163288472,86.0,84.75,-5.5,-20.5,87.75
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Roast bread,21.0,Meal,2,2,1,No,No,21.0,18.0,19.0,25.0,16.0,20.0,20.571428571428573,19.857142857142858,3.552329886011072,6.959853478311192,22.0,22.0,3.0,-1.0,19.9
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Rolls,51.0,Snack,2,2,1,No,No,64.0,47.0,48.0,40.0,79.0,38.333333333333336,55.857142857142854,54.642857142857146,32.05426945784588,28.119544647963135,57.0,56.0,17.0,-1.0,57.3
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Roti,16.0,Meal,2,2,1,No,No,5.0,5.0,13.0,16.0,18.0,4.666666666666667,6.857142857142857,8.5,3.8913824205360568,5.70761973829048,8.0,8.5,0.0,-8.0,5.8
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Soft drinks,35.0,Cold Beverage,2,2,1,No,No,43.0,26.0,43.0,36.0,42.0,30.0,30.142857142857142,30.071428571428573,13.458932243787276,14.323000790628745,32.0,31.5,17.0,-17.0,37.9
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,String Hoppers,57.0,Meal,2,2,1,No,No,67.0,108.0,61.0,179.0,94.0,66.66666666666667,69.85714285714286,65.0,46.766899161082485,38.117228085513766,67.0,68.5,-41.0,47.0,78.69999999999999
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Tea,21.0,Hot Beverage,2,2,1,No,No,34.0,20.0,22.0,28.0,36.0,17.666666666666668,19.0,20.071428571428573,10.033277962194932,7.750576015460299,19.0,20.0,14.0,-2.0,28.599999999999998
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Ulundu Wade,83.0,Snack,2,2,1,No,No,108.0,76.0,97.0,94.0,96.0,58.666666666666664,62.285714285714285,55.642857142857146,33.69824073407139,32.36714179738254,68.0,61.0,32.0,-21.0,97.3
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Vegitable Roti,17.0,Meal,2,2,1,No,No,19.0,21.0,16.0,36.0,21.0,15.0,17.285714285714285,18.142857142857142,9.268482179125222,7.813766380878362,19.0,17.5,-2.0,5.0,19.3
2026-04-02,Thursday,4,14,No,Cloudy,No,start,No,No,Watter Bottle,5.0,Cold Beverage,2,2,1,No,No,5.0,1.0,5.0,7.0,6.0,2.6666666666666665,3.857142857142857,3.7142857142857144,3.670993118515816,3.0741745966274334,3.0,4.0,4.0,-4.0,3.8
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Bread,2.5,Meal,3,2,1,No,No,5.0,4.0,1.5,2.5,1.5,4.666666666666667,3.2142857142857144,2.7142857142857144,1.889822365046136,1.6607955196958357,3.5,2.5,1.0,2.5,4.3500000000000005
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Breakfast,10.0,Meal,3,2,1,No,No,11.5,10.0,12.5,12.0,14.0,13.5,11.071428571428571,11.035714285714286,5.23154352166238,5.024801127768777,12.0,12.25,1.5,-2.5,11.149999999999999
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Bulath vita,20.0,Other,3,2,1,No,No,23.0,18.0,19.0,16.0,14.0,17.0,14.0,15.428571428571429,9.055385138137416,9.145947279989732,17.0,17.5,5.0,-1.0,21.099999999999998
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Chicken Curry,3.0,Meal,3,2,1,No,No,2.0,4.0,0.0,3.0,1.0,4.666666666666667,3.857142857142857,3.2142857142857144,2.3401261667248803,2.455091144432835,4.0,3.0,-2.0,4.0,2.4
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Cigarette,30.0,Other,3,2,1,No,No,60.0,30.0,59.0,28.0,37.0,43.0,34.42857142857143,38.714285714285715,18.237846572966028,15.274053270062378,35.0,37.5,30.0,-29.0,50.9
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Dal Curry,49.0,Meal,3,2,1,No,No,5.0,12.0,5.0,52.0,7.0,10.0,8.0,7.214285714285714,5.385164807134504,4.317737502773557,8.0,7.5,-7.0,7.0,7.1
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Egg Rotti,40.0,Meal,3,2,1,No,No,70.0,55.0,49.0,35.0,57.0,68.0,53.0,48.42857142857143,24.959967948697372,22.18701729083329,60.0,54.0,15.0,6.0,63.4
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Hoppers,8.0,Meal,3,2,1,No,No,62.0,24.0,52.0,8.0,32.0,37.0,28.142857142857142,28.428571428571427,19.117431586805534,18.702999700641545,26.0,29.0,38.0,-28.0,49.599999999999994
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Kahata,25.0,Hot Beverage,3,2,1,No,No,21.0,29.0,34.0,26.0,30.0,25.333333333333332,20.857142857142858,23.5,11.006491591004703,9.411531388510742,21.0,23.5,-8.0,-5.0,24.699999999999996
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Plain Tea,70.5,Hot Beverage,3,2,1,No,No,120.5,86.0,112.5,71.0,107.0,101.33333333333333,82.0,82.92857142857143,40.151795310629254,29.281036881898842,86.0,84.75,34.5,-26.5,109.35
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Roast bread,10.0,Meal,3,2,1,No,No,21.0,22.0,27.0,12.0,30.0,22.333333333333332,21.0,20.0,3.366501646120666,6.961432213383854,22.0,22.0,-1.0,-5.0,21.9
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Rolls,59.0,Snack,3,2,1,No,No,51.0,63.0,76.0,65.0,66.0,55.333333333333336,56.42857142857143,54.857142857142854,31.90536602128836,28.07642630901795,57.0,56.0,-12.0,-13.0,57.1
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Roti,9.0,Meal,3,2,1,No,No,16.0,12.0,13.0,9.0,22.0,10.0,8.428571428571429,8.714285714285714,5.061526214398929,5.941102868719182,9.0,8.5,4.0,-1.0,14.5
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Soft drinks,19.0,Cold Beverage,3,2,1,No,No,35.0,48.0,50.0,22.0,45.0,36.666666666666664,31.428571428571427,29.5,13.427051585724767,13.921483121696923,35.0,31.5,-13.0,-2.0,40.4
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,String Hoppers,18.0,Meal,3,2,1,No,No,57.0,60.0,83.0,23.0,67.0,85.66666666666667,62.57142857142857,64.71428571428571,43.70681542146161,38.164479198955085,60.0,68.5,-3.0,-23.0,60.5
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Tea,17.0,Hot Beverage,3,2,1,No,No,21.0,23.0,20.0,16.0,23.0,24.666666666666668,19.142857142857142,20.0,10.0569805181703,7.736029591861301,19.0,20.0,-2.0,3.0,21.5
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Ulundu Wade,62.0,Snack,3,2,1,No,No,83.0,59.0,34.0,82.0,65.0,86.33333333333333,63.285714285714285,54.642857142857146,34.27202107509022,31.185813201758023,68.0,61.0,24.0,25.0,70.9
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Vegitable Roti,12.0,Meal,3,2,1,No,No,17.0,27.0,31.0,13.0,38.0,20.666666666666668,16.714285714285715,18.214285714285715,9.123491395189406,7.7972240763430145,17.0,17.5,-10.0,-4.0,21.4
2026-04-03,Friday,4,14,No,Rainy,No,start,No,No,Watter Bottle,1.0,Cold Beverage,3,2,1,No,No,5.0,5.0,6.0,1.0,1.0,4.333333333333333,4.428571428571429,3.7142857142857144,3.4572215654165057,3.0741745966274334,5.0,4.0,0.0,-1.0,5.1
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Bread,2.0,Meal,4,2,1,No,No,2.5,2.5,2.5,2.0,2.0,3.6666666666666665,3.0,2.7857142857142856,1.8708286933869707,1.6256866681058642,2.5,2.5,0.0,0.0,2.5
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Breakfast,15.5,Meal,4,2,1,No,No,10.0,15.0,10.0,15.0,16.5,12.166666666666666,11.071428571428571,10.857142857142858,5.23154352166238,5.013169469693612,12.0,11.75,-5.0,5.0,11.5
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Bulath vita,28.0,Other,4,2,1,No,No,20.0,24.0,33.0,21.0,20.0,20.0,14.285714285714286,15.5,9.232447954800245,9.179827382322106,17.0,17.5,-4.0,-9.0,22.5
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Chicken Curry,8.0,Meal,4,2,1,No,No,3.0,6.0,1.0,6.0,7.0,3.6666666666666665,3.7142857142857144,3.4285714285714284,2.3603873774083306,2.2774576147127714,3.0,3.0,-3.0,5.0,3.6999999999999997
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Cigarette,26.0,Other,4,2,1,No,No,30.0,36.0,58.0,31.0,32.0,41.333333333333336,34.42857142857143,36.642857142857146,18.237846572966028,14.242985549477929,35.0,36.5,-6.0,-22.0,34.599999999999994
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Dal Curry,7.0,Meal,4,2,1,No,No,49.0,8.0,7.0,7.0,6.0,20.666666666666668,13.285714285714286,10.357142857142858,16.55006833535022,11.913839030285768,8.0,8.0,41.0,1.0,32.5
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Egg Rotti,57.0,Meal,4,2,1,No,No,40.0,48.0,55.0,47.0,38.0,56.666666666666664,50.857142857142854,47.785714285714285,25.39966253994051,22.299287920430125,60.0,54.0,-8.0,-7.0,43.9
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Hoppers,35.0,Meal,4,2,1,No,No,8.0,36.0,42.0,24.0,34.0,34.333333333333336,25.857142857142858,25.285714285714285,20.59472886791318,18.125326825397448,26.0,25.0,-28.0,-6.0,19.799999999999997
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Kahata,27.0,Hot Beverage,4,2,1,No,No,25.0,24.0,24.0,23.0,21.0,22.0,20.285714285714285,22.857142857142858,10.609968358644085,8.934437633347478,21.0,23.5,1.0,0.0,24.6
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Plain Tea,95.5,Hot Beverage,4,2,1,No,No,70.5,113.5,91.5,94.0,84.0,91.5,79.78571428571429,79.92857142857143,40.321476021736,28.14786311253836,83.5,82.25,-43.0,22.0,85.5
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Roast bread,25.0,Meal,4,2,1,No,No,10.0,22.0,25.0,21.0,23.0,17.333333333333332,19.285714285714285,18.785714285714285,5.2824958026260385,7.127180599416802,21.0,21.5,-12.0,-3.0,15.1
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Rolls,57.0,Snack,4,2,1,No,No,59.0,57.0,73.0,46.0,47.0,58.0,55.857142857142854,53.642857142857146,31.80371346991089,27.452356331139757,57.0,56.0,2.0,-16.0,59.8
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Roti,11.0,Meal,4,2,1,No,No,9.0,9.0,20.0,9.0,9.0,10.0,8.0,8.428571428571429,4.830458915396472,5.8139657551621164,9.0,8.5,0.0,-11.0,10.1
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Soft drinks,14.0,Cold Beverage,4,2,1,No,No,19.0,12.0,24.0,12.0,10.0,32.333333333333336,27.285714285714285,27.285714285714285,11.842216652219077,12.832821929775177,32.0,28.5,7.0,-12.0,17.4
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,String Hoppers,123.0,Meal,4,2,1,No,No,18.0,96.0,45.0,98.0,101.0,47.333333333333336,56.57142857142857,60.07142857142857,46.88587968979269,39.692014863899864,57.0,63.5,-78.0,51.0,44.099999999999994
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Tea,21.0,Hot Beverage,4,2,1,No,No,17.0,19.0,26.0,18.0,17.0,24.0,18.285714285714285,19.785714285714285,9.928314487939447,7.777468160591264,19.0,19.5,-2.0,-7.0,18.5
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Ulundu Wade,49.0,Snack,4,2,1,No,No,62.0,45.0,75.0,44.0,46.0,84.33333333333333,63.714285714285715,56.642857142857146,34.22822561237185,30.65341527679857,68.0,62.5,17.0,-30.0,58.199999999999996
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Vegitable Roti,15.0,Meal,4,2,1,No,No,12.0,12.0,18.0,12.0,12.0,16.0,14.571428571428571,16.857142857142858,7.997023255710891,7.014897804586396,16.0,17.0,0.0,-6.0,12.6
2026-04-04,Saturday,4,14,Yes,Hot,No,start,No,No,Watter Bottle,3.0,Cold Beverage,4,2,1,No,No,1.0,2.0,3.0,2.0,2.0,3.6666666666666665,3.857142857142857,3.357142857142857,3.670993118515816,3.0786396310744086,3.0,3.0,-1.0,-1.0,1.5
2026-04-05,Sunday,4,14,Yes,Hot,No,start,No,No,Bread,2.0,Meal,5,2,1,No,No,2.0,2.0,2.5,4.0,4.0,3.1666666666666665,2.9285714285714284,2.75,1.9023794624226837,1.6378926422975075,2.5,2.5,0.0,-0.5,2.05
2026-04-05,Sunday,4,14,Yes,Hot,No,start,No,No,Breakfast,12.0,Meal,5,2,1,No,No,15.5,0.0,14.5,9.5,14.5,12.333333333333334,11.142857142857142,11.25,5.29712410743073,5.15434842558278,12.0,12.25,15.5,-14.5,10.75
2026-04-05,Sunday,4,14,Yes,Hot,No,start,No,No,Bulath vita,34.0,Other,5,2,1,No,No,28.0,5.0,19.0,16.0,22.0,23.666666666666668,14.857142857142858,15.142857142857142,10.023781246425447,8.520176441448061,17.0,17.5,23.0,-14.0,20.2
2026-04-05,Sunday,4,14,Yes,Hot,No,start,No,No,Chicken Curry,2.0,Meal,5,2,1,No,No,8.0,3.0,3.0,0.0,0.0,4.333333333333333,4.0,3.9285714285714284,2.7688746209726927,2.4640269015229057,3.0,3.5,5.0,0.0,5.999999999999999
2026-04-05,Sunday,4,14,Yes,Hot,No,start,No,No,Cigarette,40.0,Other,5,2,1,No,No,26.0,46.0,28.0,67.0,83.0,38.666666666666664,33.0,34.357142857142854,18.484227510682395,13.071443583730026,34.0,35.5,-20.0,18.0,32.199999999999996
2026-04-05,Sunday,4,14,Yes,Hot,No,start,No,No,Dal Curry,8.0,Meal,5,2,1,No,No,7.0,6.0,7.0,13.0,11.0,20.333333333333332,13.142857142857142,10.357142857142858,16.607514076752242,11.913839030285768,7.0,8.0,1.0,-1.0,6.7
2026-04-05,Sunday,4,14,Yes,Hot,No,start,No,No,Egg Rotti,51.0,Meal,5,2,1,No,No,57.0,64.0,47.0,84.0,78.0,55.666666666666664,52.142857142857146,47.92857142857143,25.458649947372646,22.35539613300859,60.0,54.0,-7.0,17.0,58.099999999999994
